Container length (in m) = 100
Container width (in m) = 200
Container depth (in m) = 400
Total number of bodies = 1000
Body radius (in m) = 0.5
Body mass (in Kg) = 1
Time step for running simulation (dt) (in secs) = 0.01
Initial coordinates =
112.654964 59.591746 55.005558 
187.736534 94.429650 228.697011 
111.778669 2.213275 288.022810 
198.605230 93.543350 12.877714 
138.415625 61.721046 130.399382 
115.949748 1.853338 56.069688 
137.255912 27.210191 229.780232 
124.233387 4.536236 162.066397 
196.069353 11.882456 302.249274 
173.146721 27.576628 59.141620 
142.842368 47.563288 62.262528 
145.864594 24.245110 88.156685 
101.798635 47.002293 225.872863 
194.882795 60.246695 345.592074 
142.441274 80.565804 250.230420 
127.662773 46.894638 250.752311 
158.774995 46.430346 363.990551 
176.824097 39.538871 304.539865 
164.279275 65.673136 324.366702 
100.668503 71.904568 341.068925 
154.944433 32.676754 335.662338 
153.487975 69.870329 243.921746 
127.156319 78.939542 346.436453 
114.217307 51.739791 219.866180 
182.872818 61.430270 136.452785 
177.237391 53.499679 117.919439 
next step
62.768785 86.486468 243.806461 
61.571675 95.449440 76.330816 
25.309462 84.909417 236.029272 
80.816664 57.235933 340.781089 
94.203425 13.560180 208.814387 
36.366984 27.756721 151.365582 
99.173958 78.571686 115.410679 
30.979663 94.044341 89.490089 
19.621533 33.746913 115.947881 
84.986547 37.327536 10.359028 
52.413166 45.243155 155.069752 
27.217823 61.855537 34.734690 
98.838617 87.495340 239.165369 
7.018758 78.124954 79.976153 
46.185056 49.559665 168.055073 
7.604563 69.588832 6.031224 
52.978890 24.181919 164.331212 
20.055240 37.443086 250.478574 
51.113753 8.105088 168.906372 
34.308184 12.246713 150.861741 
28.180708 43.285467 131.860497 
70.945151 39.338807 154.219560 
44.778967 69.934750 42.950669 
69.374320 97.113132 247.087151 
53.280929 44.841498 356.790213 
85.531409 87.355141 108.970006 
73.504467 59.117502 317.962237 
97.700278 3.245787 272.702428 
3.865343 19.435062 293.278737 
94.697345 52.285648 167.057601 
23.582549 87.395884 86.965324 
6.272682 30.399451 117.929503 
15.952797 63.690433 9.192511 
83.423928 96.305184 358.800551 
49.768071 39.125724 332.470159 
40.006277 7.331401 68.713521 
63.300466 74.158086 255.780099 
54.944830 98.095813 180.750959 
39.220933 90.007984 46.681992 
33.544306 17.316815 120.602368 
38.017910 3.365001 296.177928 
17.114248 1.484398 187.692554 
41.118553 77.259033 258.562768 
96.944027 63.011173 28.520048 
55.589538 48.755307 8.012747 
58.208504 95.825041 290.742597 
92.867714 30.523000 347.352747 
95.014336 70.148302 258.337430 
60.625686 38.649519 27.994120 
1.852965 33.088140 289.155458 
36.775892 38.924158 22.795865 
6.974539 69.569136 315.217860 
39.951678 29.734846 301.852650 
54.808203 5.229073 121.715671 
88.926200 54.825886 199.662412 
26.671528 38.060443 245.913215 
32.474545 22.293056 55.072539 
56.260152 16.987556 2.451334 
22.949141 60.644379 345.034198 
62.949786 89.785548 226.582796 
21.104692 30.861465 194.864254 
34.984896 13.956752 396.987963 
34.580672 15.222448 79.833200 
9.651660 38.642337 121.303853 
30.018266 38.865936 340.981255 
90.859150 78.735166 393.390660 
36.505065 11.495725 243.553382 
57.868448 20.713057 274.007090 
93.501864 55.606744 291.551307 
28.102636 41.874362 43.212763 
87.661049 21.284236 264.653664 
22.972017 50.485937 201.589914 
76.029106 77.752994 55.347891 
52.732005 25.215658 26.154378 
73.798080 90.705319 227.557666 
26.733053 39.010022 311.219914 
44.942169 15.855487 145.140488 
80.726847 5.196449 140.525001 
44.832705 40.480005 287.103258 
58.746133 42.068390 68.660876 
49.707327 49.719096 52.975566 
99.337032 88.590430 70.763835 
91.405796 88.525885 284.839599 
28.647074 18.283880 259.810893 
61.727990 70.385527 64.177321 
62.513585 44.385950 285.811467 
42.867262 97.933952 375.498150 
85.197798 56.959024 311.288284 
89.251908 57.086760 91.618792 
9.098668 37.310570 73.430684 
32.953999 42.325609 222.509430 
98.572994 51.482655 305.689598 
96.720802 46.923826 126.993113 
35.868059 44.618953 81.672678 
96.213245 50.415020 114.793255 
65.397293 76.924955 313.484985 
57.031853 45.523837 381.198708 
78.653338 66.234814 388.974613 
82.736406 9.241830 18.297757 
71.162920 35.002819 66.718203 
73.579195 66.495658 10.858020 
65.729524 33.958958 276.191983 
67.027461 65.955461 388.036019 
82.550129 12.434626 159.880507 
84.699424 57.401344 72.944394 
66.444593 6.599801 252.723451 
87.677757 30.564016 322.101038 
91.737062 72.688380 122.757029 
48.928374 3.205601 246.687347 
24.017997 89.642623 88.841663 
10.969410 64.115731 159.376779 
43.567320 8.799141 264.884249 
18.744249 8.128924 287.109321 
61.221092 98.262955 137.917848 
44.296964 97.530089 72.067150 
93.993544 39.491214 190.419846 
90.068304 64.393843 172.582106 
68.480762 69.105083 105.104405 
35.335719 71.231939 261.754878 
5.479332 6.713248 347.236090 
76.817967 11.876321 214.466154 
31.878387 92.827634 266.254160 
68.270438 20.935361 114.266844 
52.560461 15.778475 333.319950 
40.513203 49.894667 163.930340 
95.281524 50.362969 171.081510 
98.436419 90.787852 199.263471 
75.336999 49.948627 129.270580 
72.442819 73.283666 205.428191 
15.088240 36.814677 354.794104 
84.968715 28.901840 397.584912 
92.511520 69.502131 339.913708 
86.107483 50.362914 164.721224 
77.277411 73.963246 241.209910 
24.694763 83.335837 15.891781 
26.024382 65.213623 137.571987 
89.217078 87.938553 304.325723 
89.023840 16.782558 174.591972 
69.573777 19.742128 217.033505 
78.704040 91.718629 53.229600 
50.018332 13.137805 45.200987 
28.125954 57.424022 75.789091 
10.863481 17.311755 32.384668 
46.559921 33.384671 173.359573 
92.563353 96.589247 135.533985 
14.888807 73.817354 257.502466 
61.046018 37.805173 167.056541 
49.831104 23.468061 307.905506 
22.341239 75.598990 63.074936 
7.543973 5.406001 129.992430 
45.351791 44.552357 213.628132 
99.254472 5.155017 287.219449 
69.036691 37.259325 139.750611 
76.580578 63.060687 291.255487 
18.344263 68.888727 150.946505 
21.780464 67.480628 313.862756 
61.036866 16.749759 210.514562 
20.138803 14.263755 91.977922 
23.582276 25.667649 182.212744 
32.567837 46.914006 277.497641 
86.553353 70.057205 383.523410 
12.641835 36.189613 329.352817 
22.964226 16.127800 67.095689 
13.853354 53.559886 270.614107 
96.744882 48.367768 259.995463 
74.557809 13.326407 373.423861 
13.431453 26.731867 129.204126 
4.966479 50.333770 307.844931 
47.496418 86.784294 336.991103 
54.084762 87.302734 113.327476 
46.397658 92.714787 141.167566 
84.241497 87.015862 309.448758 
5.219232 95.676526 190.873638 
26.644326 53.558194 266.618233 
51.659923 34.090451 9.966756 
81.544620 89.085776 387.549663 
62.447984 97.070283 231.685547 
13.140154 18.330535 64.235433 
42.389871 87.586770 79.859440 
10.025486 81.455825 244.443306 
72.548475 93.340939 282.887056 
37.528433 34.543533 294.968630 
99.199194 66.572285 359.151910 
96.045009 34.402533 43.350118 
86.821851 92.607506 36.283946 
57.476804 21.693308 276.491363 
36.723629 76.422053 216.162677 
59.575163 97.108974 139.657169 
24.758520 46.810208 168.293280 
42.964694 6.306516 235.783244 
47.432332 54.383922 142.505923 
61.786583 23.454279 61.844398 
54.806233 82.423136 262.274168 
87.077380 71.275066 295.179190 
62.706701 24.586889 253.427719 
46.438214 46.539667 334.048557 
27.275910 43.617703 80.632585 
79.419529 52.982649 56.567686 
53.056153 50.532772 369.712118 
39.186238 70.159890 22.839471 
48.747032 84.874850 281.590088 
52.800575 24.104157 45.084540 
48.880061 61.620144 59.562737 
65.809443 77.996937 218.978710 
86.179835 50.786166 156.816194 
74.614261 18.749299 169.813907 
97.798270 45.853520 285.214865 
73.328012 55.265979 273.904822 
78.679649 75.467231 355.971552 
73.277582 48.744632 217.202187 
72.124284 46.657782 272.522904 
10.939739 80.798486 245.339836 
4.347889 65.256993 181.565473 
46.662302 75.945991 9.970018 
29.883052 43.455701 267.848986 
78.186271 86.822420 183.692394 
17.402074 37.733352 58.105316 
97.849036 39.540619 343.659179 
46.624429 67.463533 288.571061 
87.015272 46.795665 169.786359 
26.284937 53.880347 268.748078 
20.842860 26.114135 64.381986 
20.343971 86.761410 188.438697 
63.744368 22.422508 204.741985 
59.662712 33.993289 351.078860 
86.905613 76.421642 229.610072 
4.206821 11.116143 187.355074 
72.998840 11.445678 190.041697 
13.291032 92.088509 396.682246 
88.656475 48.037095 134.155670 
59.669853 27.706545 175.180690 
14.179707 36.706170 160.744299 
35.913581 44.169519 376.152928 
76.831343 22.647908 51.087303 
49.976612 94.318629 41.033837 
73.005374 55.957894 326.843025 
73.228590 52.612577 304.791001 
46.688818 41.021387 217.401572 
7.527482 42.021760 289.280576 
15.374616 67.963243 67.090944 
12.560628 24.983657 130.234833 
65.601966 53.990169 351.471858 
15.377693 59.445506 315.999863 
59.026423 85.307722 359.805609 
4.739126 22.817740 132.992679 
62.122058 83.201685 375.051059 
57.176124 5.325233 281.684691 
4.693173 53.736409 284.363105 
88.694506 36.577130 185.586322 
44.159228 57.262387 243.791252 
90.705920 68.073420 340.939969 
2.320565 34.632065 377.384032 
8.765922 97.456291 334.681387 
46.545280 43.865103 190.929299 
48.489507 71.396238 205.189106 
57.084042 22.461002 136.376358 
28.448771 12.142586 282.693497 
9.071252 44.228565 353.749163 
91.294362 12.517954 351.229390 
95.357405 8.775841 332.315195 
57.486277 46.003566 34.950069 
73.898186 31.057165 164.873245 
79.930734 75.792638 32.095090 
82.652428 63.597659 386.737457 
19.382702 94.047314 382.890897 
5.432142 32.049272 80.405815 
91.291428 12.575812 335.728861 
87.776261 39.925127 205.986035 
8.461283 6.471049 53.332461 
57.729311 56.304116 233.881085 
39.882001 95.622291 395.781136 
34.119665 40.119447 373.688855 
11.795340 60.268437 179.483894 
42.063873 56.273937 293.012423 
45.151011 16.653199 238.112620 
69.089615 86.192141 83.765181 
35.011586 38.784387 279.565902 
54.145023 1.614912 42.190664 
66.828039 62.318370 184.710549 
72.517323 47.381068 347.485959 
47.971773 20.617314 54.139043 
69.897797 28.392903 328.515390 
73.200039 7.764972 203.388162 
50.538405 3.811736 21.298833 
49.530560 21.900059 136.843980 
29.435090 91.329527 234.804247 
90.657317 51.050929 47.274573 
54.879554 5.785439 121.241863 
16.755975 46.760028 306.015340 
12.775551 11.748654 144.056653 
46.697215 19.736280 65.809455 
50.134451 81.173114 185.756558 
22.952660 17.311082 228.375136 
4.855778 22.786803 231.747684 
1.962957 89.369485 177.870027 
51.757163 92.287684 241.163151 
20.998933 33.862405 59.294467 
2.025790 10.198392 244.044864 
31.214034 4.186325 335.693972 
31.547355 26.379742 189.772599 
10.096340 7.666617 383.199867 
61.870876 91.916032 33.163515 
36.060841 91.345516 177.626090 
79.408785 66.605969 138.980527 
24.715496 84.960815 52.035559 
83.245945 67.310537 96.560520 
65.331543 33.157515 71.711374 
77.421231 98.114127 40.730145 
66.261281 8.039807 226.615621 
34.840652 41.877565 286.147397 
73.180855 45.753687 296.711026 
87.447299 72.374467 175.356105 
88.758220 25.795343 251.880410 
93.710586 49.062220 296.004808 
12.423428 45.249856 325.645584 
38.725001 88.550603 144.565538 
8.235384 27.754736 161.355160 
87.002035 85.925886 8.653066 
13.358109 59.957751 249.154483 
53.658829 9.265226 142.559889 
18.223806 23.207896 100.036068 
22.664700 31.385006 116.636620 
58.773348 79.780152 188.276519 
42.015449 8.432107 79.717844 
15.319983 50.106331 317.573180 
5.214418 42.478795 357.018040 
42.525008 87.223605 58.501350 
77.271188 80.384307 1.600355 
2.862234 54.856471 287.842532 
3.611722 26.132827 309.020355 
23.616358 6.404089 325.172778 
58.565270 89.365812 24.016453 
23.877107 34.000835 111.843667 
98.791817 85.762719 283.187624 
58.178069 87.756990 179.560386 
56.957743 80.472724 87.739127 
26.790249 69.203385 166.659105 
99.093522 47.558918 334.919862 
78.966075 54.467362 253.690286 
90.876097 49.884616 21.777727 
85.280449 62.842340 252.126560 
25.829792 85.204769 35.373281 
55.794383 8.781790 237.999728 
83.053229 55.183547 7.875400 
44.337931 32.039705 86.789087 
64.617179 68.139854 94.255919 
16.972211 6.701230 128.135024 
45.683743 39.929658 359.030894 
90.891161 29.849278 322.719425 
39.871483 88.328647 84.601635 
73.966891 4.778540 277.003681 
96.870227 33.123042 177.392518 
93.091584 24.458644 181.144089 
62.365873 15.559112 105.873970 
41.367085 59.705589 287.132281 
53.808415 40.874599 234.934338 
63.953331 42.466344 194.429278 
63.853589 54.652033 354.644531 
69.242969 63.448511 98.624961 
31.171373 76.475830 259.033872 
51.660704 94.712167 217.707340 
89.352560 66.303212 277.622285 
11.807022 84.848906 172.267894 
91.102446 71.708169 178.408162 
55.028937 22.004623 173.085170 
27.433470 33.240384 329.934559 
85.445433 27.841613 94.552027 
79.900541 85.849682 312.059831 
22.121976 26.532679 362.124677 
86.371005 18.031395 387.070802 
34.831555 40.635493 327.806667 
71.222625 79.773530 70.985403 
43.932468 89.235172 29.387395 
92.656975 82.335770 101.678407 
45.758618 17.833025 106.440795 
80.098286 38.741590 330.964668 
69.270294 54.377179 329.399035 
47.438351 72.527650 74.588305 
37.056290 72.079058 264.237681 
90.907745 27.666641 41.143854 
80.974600 72.270844 306.167299 
12.832731 46.076009 313.814352 
82.333249 43.151909 262.277892 
81.879204 7.282170 124.805367 
8.590104 16.116377 277.176382 
88.471660 30.589148 100.840267 
87.781762 91.077000 284.323206 
23.042588 16.764293 2.133144 
43.526592 53.977029 336.125996 
65.899283 9.949771 40.785415 
11.061361 64.274617 110.275522 
20.695545 17.942838 5.638771 
1.519327 77.956084 229.713456 
79.514718 32.885528 81.805442 
95.756123 29.712223 83.416723 
9.612886 25.090273 266.321942 
64.691642 81.422026 290.124364 
58.053070 76.985241 33.421686 
62.286596 97.858144 371.047480 
74.072560 42.202380 175.473197 
3.688512 60.306029 94.724117 
39.382077 65.004904 273.440767 
48.902220 7.733869 350.512695 
14.035924 3.109442 126.226008 
84.048927 87.329043 218.676241 
84.183096 3.029009 301.622497 
99.231936 38.882625 338.973735 
78.085109 32.852964 50.440211 
95.288546 36.163801 172.697582 
53.988101 12.797604 228.383522 
12.553507 29.511350 306.642457 
27.934809 41.074907 175.529624 
93.232917 47.044451 90.815439 
31.719336 18.567669 97.690847 
19.500675 15.062495 302.955107 
34.933281 53.592009 130.237899 
47.063379 83.937213 374.885763 
64.086411 58.157939 295.368847 
54.382100 26.628810 262.772511 
53.218159 66.103585 64.237169 
36.495764 55.047452 325.360712 
15.771034 90.020315 323.101459 
22.412971 83.780984 350.080623 
17.024010 74.524659 344.398966 
51.643555 89.119605 283.418655 
56.678305 39.732609 268.714860 
79.273875 16.630781 244.637697 
54.488702 73.946114 181.052322 
89.115759 65.603135 108.426528 
52.012069 90.489450 281.148453 
26.921417 52.606177 20.049877 
9.800693 55.129624 159.287252 
22.772965 27.850841 361.044168 
6.682944 76.739336 394.060073 
70.584540 49.419508 36.408641 
6.137953 29.443345 380.354069 
92.902278 53.687686 227.110608 
19.742759 46.490106 114.928921 
52.964586 31.680027 201.001592 
12.272321 14.339544 175.195614 
63.646443 47.789989 325.053705 
68.245074 48.743134 195.577056 
38.592188 64.737131 131.088318 
23.596351 44.692579 353.528665 
25.831366 2.823290 152.083405 
72.300827 20.385027 188.524826 
41.000202 33.859314 171.857515 
41.765996 28.558079 302.643391 
83.056670 98.826484 372.211195 
38.362066 36.266546 293.040651 
22.930034 23.263046 257.319294 
57.346308 98.245502 321.159352 
49.474188 23.016910 370.228299 
22.589351 71.090937 148.850475 
56.077378 19.753897 147.236554 
97.753340 84.192064 189.131902 
78.906504 27.612832 129.984539 
21.855508 63.270553 206.565805 
79.597145 40.217902 266.863148 
61.349965 98.038844 64.641147 
97.697762 41.993889 237.507245 
30.808234 96.974314 106.020665 
72.110493 58.684959 253.827729 
45.824477 24.319407 143.367680 
78.983850 31.793968 137.161537 
47.046510 61.426897 74.509295 
35.859132 87.600349 58.278390 
33.326899 4.231479 145.650846 
5.370809 57.303189 190.848917 
68.417233 55.068124 169.715470 
41.110478 74.998791 362.312319 
2.743430 89.608228 283.192256 
22.454577 20.883544 214.951954 
35.828019 71.711710 109.537705 
59.366018 61.400417 90.136072 
87.647071 25.187946 76.882477 
38.732495 53.613101 15.639421 
75.048569 21.000381 233.195325 
55.132479 39.279410 10.680827 
66.365112 68.970607 67.846469 
76.394554 21.062476 167.917676 
63.640954 66.103759 81.335504 
3.736332 54.494085 299.548875 
77.950023 52.833410 43.182779 
14.335746 48.720410 349.756862 
9.633307 8.317078 40.206901 
33.234504 17.258858 370.814976 
33.808313 39.401410 112.931266 
65.398084 78.030950 33.131064 
23.574843 19.899180 40.128222 
11.531933 93.591423 59.423662 
87.248823 10.218343 89.707690 
71.062827 64.802217 280.040113 
68.961177 34.048702 334.994436 
39.869585 17.443154 389.494581 
29.510193 30.856936 8.692218 
91.776753 46.105926 300.286174 
65.681331 58.149720 84.803529 
2.731880 42.545060 358.193712 
15.518520 98.513705 58.301971 
145.524885 36.975380 17.192091 
111.759883 16.711583 273.840833 
172.806313 88.138670 156.446502 
169.701728 27.942248 289.297495 
110.447320 87.288276 375.975134 
187.071718 94.939526 327.221935 
152.960685 1.817981 104.432714 
152.228978 23.338669 345.805183 
132.627392 23.284158 179.627188 
105.819332 77.344689 390.244112 
185.838785 30.506132 165.401196 
103.076015 45.672132 205.517151 
112.017856 9.130429 339.444378 
131.613777 56.597846 296.538807 
